fid,Name,GPR_sum
"1766",kml_108117,"0.285714286"
"1767",kml_108118,"0.285714286"
"1768",kml_108120,"0.228571429"
"1769",kml_108121,"0.228571429"
"1770",kml_108180,"0.2"
"1771",kml_108232,"0"
"1772",kml_108240,"0.2"
"1773",kml_108241,"0.2"
"1774",kml_108295,"0.2"
"1775",kml_108297,"0.028571429"
"1776",kml_108344,"0.228571429"
"1777",kml_108353,"0.3"
"1778",kml_108361,"0.3"
"1779",kml_108443,"0.2"
"1780",kml_108445,"0.2"
"1781",kml_108447,"0.1"
"1782",kml_108454,"0.1"
"1783",kml_108499,"0.2"
"1784",kml_108500,"0.2"
"1785",kml_108579,"0.157142857"
"1786",kml_108667,"0.2"
"1787",kml_108813,"0.285714286"
"1788",kml_108814,"0.228571429"
"1789",kml_108842,"0.2"
"1790",kml_108859,"0.228571429"
"1791",kml_109015,"0.442857143"
"1792",kml_109024,"0"
"1793",kml_109165,"0.285714286"
"1794",kml_109175,"0.228571429"
"1795",kml_109177,"0.385714286"
"1796",kml_109226,"0.2"
"1797",kml_109231,"0.2"
"1798",kml_109309,"0.328571429"
"1799",kml_109351,"0.028571429"
"1800",kml_109399,"0.3"
"1801",kml_109400,"0.2"
"1802",kml_109411,"0.1"
"1803",kml_109501,"0.2"
"1804",kml_109538,"0.1"
"1805",kml_109539,"0.414285714"
"1806",kml_109596,"0.1"
"1807",kml_109646,"0.2"
"1808",kml_109765,"0.228571429"
"1809",kml_109810,"0.1"
"1810",kml_109869,"0.2"
"1811",kml_109899,"0.285714286"
"1812",kml_109928,"0.2"
"1813",kml_109936,"0.028571429"
"1814",kml_109971,"0.228571429"
"1815",kml_110408,"0.1"
"1816",kml_110409,"0.2"
"1817",kml_110578,"0.2"
"1818",kml_110638,"0.1"
"1819",kml_110655,"0.3"
"1820",kml_110657,"0.2"
"1821",kml_110725,"0.2"
"1822",kml_110759,"0.2"
"1823",kml_110762,"0.2"
"1824",kml_110768,"0.257142857"
"1825",kml_110769,"0.3"
"1826",kml_110770,"0.4"
"1827",kml_110773,"0.157142857"
"1828",kml_110922,"0.3"
"1829",kml_110923,"0.3"
"1830",kml_110949,"0.2"
"1831",kml_110950,"0.2"
"1832",kml_110984,"0.2"
"1833",kml_110985,"0.3"
"1834",kml_110991,"0.228571429"
"1835",kml_110993,"0.2"
"1836",kml_111042,"0.3"
"1837",kml_111044,"0.3"
"1838",kml_111063,"0.2"
"1839",kml_111131,"0.3"
"1840",kml_111133,"0.3"
"1841",kml_111134,"0.3"
"1842",kml_111135,"0.3"
"1843",kml_111178,"0.157142857"
"1844",kml_111196,"0.2"
"1845",kml_111208,"0.4"
"1846",kml_111245,"0.2"
"1847",kml_111246,"0.2"
"1848",kml_111293,"0.2"
"1849",kml_111295,"0.2"
"1850",kml_111394,"0.2"
"1851",kml_111548,"0.228571429"
"1852",kml_111559,"0.1"
"1853",kml_111612,"0.2"
"1854",kml_111673,"0.3"
"1855",kml_111674,"0.3"
"1856",kml_111774,"0.028571429"
"1857",kml_111909,"0.2"
"1858",kml_112285,"0.371428571"
"1859",kml_112313,"0.2"
"1860",kml_112317,"0.457142857"
"1861",kml_112335,"0.057142857"
"1862",kml_112631,"0.2"
"1863",kml_112683,"0.2"
"1864",kml_112831,"0.157142857"
"1865",kml_112835,"0.228571429"
"1866",kml_112858,"0"
"1867",kml_112868,"0.2"
"1868",kml_113146,"0.157142857"
"1869",kml_113173,"0.157142857"
